dataset,group,norm,root_part_of_prediction_loss_metric,sensor,sensor_index,sequence,split,x,y,z
AMASS,AMASS/train,0.23046287894248962,True,left_forearm,0,HumanEva/S2/Jog_1_poses::offset_aug_overlay,train,0.2298661172389984,0.0073389820754528046,0.014860769733786583
AMASS,AMASS/train,0.22145317494869232,True,right_forearm,1,HumanEva/S2/Jog_1_poses::offset_aug_overlay,train,-0.2187570333480835,0.02942117117345333,0.01792379841208458
AMASS,AMASS/train,0.12226449698209763,True,left_lower_leg,2,HumanEva/S2/Jog_1_poses::offset_aug_overlay,train,-0.05197855830192566,-0.10971017181873322,0.014509153552353382
AMASS,AMASS/train,0.1519291251897812,True,right_lower_leg,3,HumanEva/S2/Jog_1_poses::offset_aug_overlay,train,0.024553876370191574,-0.14984555542469025,-0.005086712539196014
AMASS,AMASS/train,0.22873543202877045,True,head,4,HumanEva/S2/Jog_1_poses::offset_aug_overlay,train,-0.01225586049258709,0.22798627614974976,-0.01385464332997799
AMASS,AMASS/train,0.1658419370651245,False,pelvis,5,HumanEva/S2/Jog_1_poses::offset_aug_overlay,train,-0.028379468247294426,0.064724862575531,-0.1500294804573059
AMASS,AMASS/train,0.2313213348388672,True,left_forearm,0,HumanEva/S2/Jog_3_poses::original,train,0.22848215699195862,0.035907257348299026,-0.0040164850652217865
AMASS,AMASS/train,0.23145250976085663,True,right_forearm,1,HumanEva/S2/Jog_3_poses::original,train,-0.22900806367397308,0.033420905470848083,-0.002934705466032028
AMASS,AMASS/train,0.10194652527570724,True,left_lower_leg,2,HumanEva/S2/Jog_3_poses::original,train,-0.025991329923272133,-0.0979265421628952,0.011310890316963196
AMASS,AMASS/train,0.12583805620670319,True,right_lower_leg,3,HumanEva/S2/Jog_3_poses::original,train,0.0264261607080698,-0.12274960428476334,0.008331308141350746
AMASS,AMASS/train,0.20140880346298218,True,head,4,HumanEva/S2/Jog_3_poses::original,train,0.0008086636662483215,0.1993628293275833,-0.028623607009649277
AMASS,AMASS/train,0.1520153433084488,False,pelvis,5,HumanEva/S2/Jog_3_poses::original,train,0.0016941791400313377,0.10279162228107452,-0.11198069155216217
AMASS,AMASS/train,0.2266816794872284,True,left_forearm,0,HumanEva/S2/Jog_3_poses::offset_aug_overlay,train,0.21695275604724884,0.05921141058206558,-0.028462134301662445
AMASS,AMASS/train,0.24752824008464813,True,right_forearm,1,HumanEva/S2/Jog_3_poses::offset_aug_overlay,train,-0.241012305021286,0.05183286964893341,0.022285733371973038
AMASS,AMASS/train,0.09497739374637604,True,left_lower_leg,2,HumanEva/S2/Jog_3_poses::offset_aug_overlay,train,-0.01675920933485031,-0.09346812218427658,-0.001882348209619522
AMASS,AMASS/train,0.0944347158074379,True,right_lower_leg,3,HumanEva/S2/Jog_3_poses::offset_aug_overlay,train,-0.005421461537480354,-0.09386894851922989,0.008783159777522087
AMASS,AMASS/train,0.20860180258750916,True,head,4,HumanEva/S2/Jog_3_poses::offset_aug_overlay,train,-0.004875988699495792,0.20842589437961578,0.0070413462817668915
AMASS,AMASS/train,0.14396771788597107,False,pelvis,5,HumanEva/S2/Jog_3_poses::offset_aug_overlay,train,0.019737862050533295,0.11055300384759903,-0.09008415043354034
AMASS,AMASS/train,0.23385512828826904,True,left_forearm,0,HumanEva/S2/Static_poses::original,train,0.2307148575782776,0.038194477558135986,-0.0002400130033493042
AMASS,AMASS/train,0.2330402284860611,True,right_forearm,1,HumanEva/S2/Static_poses::original,train,-0.23052391409873962,0.03413011506199837,0.0012702569365501404
AMASS,AMASS/train,0.10278584063053131,True,left_lower_leg,2,HumanEva/S2/Static_poses::original,train,-0.026083946228027344,-0.09908591955900192,0.008157015778124332
AMASS,AMASS/train,0.1266452819108963,True,right_lower_leg,3,HumanEva/S2/Static_poses::original,train,0.026627633720636368,-0.12367010116577148,0.0059752739034593105
AMASS,AMASS/train,0.20144911110401154,True,head,4,HumanEva/S2/Static_poses::original,train,0.0008805301040410995,0.19942598044872284,-0.028464822098612785
AMASS,AMASS/train,0.14645802974700928,False,pelvis,5,HumanEva/S2/Static_poses::original,train,0.0015951311215758324,0.09690859913825989,-0.10980042070150375
AMASS,AMASS/train,0.24907156825065613,True,left_forearm,0,HumanEva/S2/Static_poses::offset_aug_overlay,train,0.24058055877685547,0.06447756290435791,0.0005372053128667176
AMASS,AMASS/train,0.25731542706489563,True,right_forearm,1,HumanEva/S2/Static_poses::offset_aug_overlay,train,-0.24863353371620178,0.06039608269929886,-0.027293097227811813
AMASS,AMASS/train,0.12438631802797318,True,left_lower_leg,2,HumanEva/S2/Static_poses::offset_aug_overlay,train,-0.05500946193933487,-0.11095952987670898,0.011571425013244152
AMASS,AMASS/train,0.15351077914237976,True,right_lower_leg,3,HumanEva/S2/Static_poses::offset_aug_overlay,train,0.009734932333230972,-0.15218083560466766,-0.01765742152929306
AMASS,AMASS/train,0.22400933504104614,True,head,4,HumanEva/S2/Static_poses::offset_aug_overlay,train,0.03522432595491409,0.21203549206256866,-0.0630902573466301
AMASS,AMASS/train,0.16849657893180847,False,pelvis,5,HumanEva/S2/Static_poses::offset_aug_overlay,train,0.001664489507675171,0.09732284396886826,-0.13753759860992432
AMASS,AMASS/train,0.23217500746250153,True,left_forearm,0,HumanEva/S2/Walking_1_poses::original,train,0.22922521829605103,0.03687030076980591,-0.0012717396020889282
AMASS,AMASS/train,0.23192386329174042,True,right_forearm,1,HumanEva/S2/Walking_1_poses::original,train,-0.2295311689376831,0.03322817385196686,-0.00011152029037475586
AMASS,AMASS/train,0.10271061956882477,True,left_lower_leg,2,HumanEva/S2/Walking_1_poses::original,train,-0.02558034099638462,-0.09912335872650146,0.008347267284989357
AMASS,AMASS/train,0.1265927404165268,True,right_lower_leg,3,HumanEva/S2/Walking_1_poses::original,train,0.02642182447016239,-0.12364140897989273,0.006356865167617798
AMASS,AMASS/train,0.20138923823833466,True,head,4,HumanEva/S2/Walking_1_poses::original,train,0.000812978483736515,0.19933831691741943,-0.02865661308169365
AMASS,AMASS/train,0.15071295201778412,False,pelvis,5,HumanEva/S2/Walking_1_poses::original,train,0.0016007423400878906,0.10152477771043777,-0.11137571930885315
AMASS,AMASS/train,0.23502597212791443,True,left_forearm,0,HumanEva/S2/Walking_1_poses::offset_aug_overlay,train,0.23095649480819702,0.03450081869959831,0.02657066285610199
AMASS,AMASS/train,0.1966213583946228,True,right_forearm,1,HumanEva/S2/Walking_1_poses::offset_aug_overlay,train,-0.19488508999347687,0.019813738763332367,-0.016946207731962204
AMASS,AMASS/train,0.07871309667825699,True,left_lower_leg,2,HumanEva/S2/Walking_1_poses::offset_aug_overlay,train,-0.0006192028522491455,-0.07328055799007416,0.02872851863503456
AMASS,AMASS/train,0.11526183784008026,True,right_lower_leg,3,HumanEva/S2/Walking_1_poses::offset_aug_overlay,train,0.021594474092125893,-0.10982204973697662,0.02753336913883686
AMASS,AMASS/train,0.22389675676822662,True,head,4,HumanEva/S2/Walking_1_poses::offset_aug_overlay,train,0.0045856898650527,0.2214967906475067,-0.032371293753385544
AMASS,AMASS/train,0.18499574065208435,False,pelvis,5,HumanEva/S2/Walking_1_poses::offset_aug_overlay,train,-0.016422364860773087,0.0972614511847496,-0.15650539100170135
AMASS,AMASS/train,0.2323872148990631,True,left_forearm,0,HumanEva/S2/Walking_3_poses::original,train,0.2294090837240219,0.03706110268831253,-0.00132717564702034
AMASS,AMASS/train,0.2319367229938507,True,right_forearm,1,HumanEva/S2/Walking_3_poses::original,train,-0.22953581809997559,0.03328531235456467,-0.00020801275968551636
AMASS,AMASS/train,0.10270868986845016,True,left_lower_leg,2,HumanEva/S2/Walking_3_poses::original,train,-0.025622529909014702,-0.09909231960773468,0.00855998881161213
AMASS,AMASS/train,0.12659679353237152,True,right_lower_leg,3,HumanEva/S2/Walking_3_poses::original,train,0.026303475722670555,-0.12367412447929382,0.006291542202234268
AMASS,AMASS/train,0.20137834548950195,True,head,4,HumanEva/S2/Walking_3_poses::original,train,0.0007890256820246577,0.19932211935520172,-0.028693318367004395
AMASS,AMASS/train,0.15150325000286102,False,pelvis,5,HumanEva/S2/Walking_3_poses::original,train,0.0009442567825317383,0.1028202548623085,-0.11126697808504105
AMASS,AMASS/train,0.26115432381629944,True,left_forearm,0,HumanEva/S2/Walking_3_poses::offset_aug_overlay,train,0.2595667839050293,0.027004478499293327,-0.009870612062513828
AMASS,AMASS/train,0.2795903980731964,True,right_forearm,1,HumanEva/S2/Walking_3_poses::offset_aug_overlay,train,-0.274833619594574,0.050877366214990616,-0.006983208004385233
AMASS,AMASS/train,0.09738373756408691,True,left_lower_leg,2,HumanEva/S2/Walking_3_poses::offset_aug_overlay,train,-0.0030649732798337936,-0.0950380489230156,0.021023016422986984
AMASS,AMASS/train,0.12194400280714035,True,right_lower_leg,3,HumanEva/S2/Walking_3_poses::offset_aug_overlay,train,-0.02124485932290554,-0.11965582519769669,0.010073707439005375
AMASS,AMASS/train,0.21269692480564117,True,head,4,HumanEva/S2/Walking_3_poses::offset_aug_overlay,train,-0.0022599855437874794,0.20936499536037445,-0.03743224963545799
AMASS,AMASS/train,0.1506432592868805,False,pelvis,5,HumanEva/S2/Walking_3_poses::offset_aug_overlay,train,0.040572285652160645,0.06941480934619904,-0.12739257514476776
AMASS,AMASS/train,0.23179486393928528,True,left_forearm,0,HumanEva/S3/Box_1_poses::original,train,0.22884418070316315,0.03672967106103897,-0.00318286195397377
AMASS,AMASS/train,0.23046915233135223,True,right_forearm,1,HumanEva/S3/Box_1_poses::original,train,-0.2281564474105835,0.03254009783267975,-0.0013446696102619171
AMASS,AMASS/train,0.10253534466028214,True,left_lower_leg,2,HumanEva/S3/Box_1_poses::original,train,-0.02635626122355461,-0.09861024469137192,0.009739844128489494
AMASS,AMASS/train,0.12638530135154724,True,right_lower_leg,3,HumanEva/S3/Box_1_poses::original,train,0.02705705352127552,-0.12325958162546158,0.006945314351469278
AMASS,AMASS/train,0.20143620669841766,True,head,4,HumanEva/S3/Box_1_poses::original,train,0.000856403261423111,0.19943249225616455,-0.028328321874141693
AMASS,AMASS/train,0.14751917123794556,False,pelvis,5,HumanEva/S3/Box_1_poses::original,train,0.0016590328887104988,0.09717162698507309,-0.11098121851682663
AMASS,AMASS/train,0.18937405943870544,True,left_forearm,0,HumanEva/S3/Box_1_poses::offset_aug_overlay,train,0.18807852268218994,0.021042218431830406,-0.006799087859690189
AMASS,AMASS/train,0.25682464241981506,True,right_forearm,1,HumanEva/S3/Box_1_poses::offset_aug_overlay,train,-0.2533242702484131,0.038927868008613586,-0.01644192636013031
AMASS,AMASS/train,0.11764873564243317,True,left_lower_leg,2,HumanEva/S3/Box_1_poses::offset_aug_overlay,train,-0.05869496613740921,-0.09861071407794952,0.025923993438482285
AMASS,AMASS/train,0.1461610645055771,True,right_lower_leg,3,HumanEva/S3/Box_1_poses::offset_aug_overlay,train,-0.014240926131606102,-0.14525257050991058,0.007870372384786606
AMASS,AMASS/train,0.19738207757472992,True,head,4,HumanEva/S3/Box_1_poses::offset_aug_overlay,train,0.03643624484539032,0.18668285012245178,-0.052740879356861115
AMASS,AMASS/train,0.11666695773601532,False,pelvis,5,HumanEva/S3/Box_1_poses::offset_aug_overlay,train,-0.024034742265939713,0.09146841615438461,-0.06831573694944382
AMASS,AMASS/train,0.23144453763961792,True,left_forearm,0,HumanEva/S3/Box_3_poses::original,train,0.22858843207359314,0.03600792586803436,-0.004163037985563278
AMASS,AMASS/train,0.22981804609298706,True,right_forearm,1,HumanEva/S3/Box_3_poses::original,train,-0.22760823369026184,0.03174012154340744,-0.0018408410251140594
AMASS,AMASS/train,0.10227389633655548,True,left_lower_leg,2,HumanEva/S3/Box_3_poses::original,train,-0.026201706379652023,-0.09829331934452057,0.010575614869594574
AMASS,AMASS/train,0.126206636428833,True,right_lower_leg,3,HumanEva/S3/Box_3_poses::original,train,0.026802904903888702,-0.12309979647397995,0.007493871264159679
AMASS,AMASS/train,0.20143643021583557,True,head,4,HumanEva/S3/Box_3_poses::original,train,0.0008725952357053757,0.19943729043006897,-0.028295643627643585
AMASS,AMASS/train,0.14842118322849274,False,pelvis,5,HumanEva/S3/Box_3_poses::original,train,0.0015281271189451218,0.09832575172185898,-0.11116906255483627
AMASS,AMASS/train,0.24015411734580994,True,left_forearm,0,HumanEva/S3/Box_3_poses::offset_aug_overlay,train,0.23684394359588623,0.02537708729505539,-0.03057691641151905
AMASS,AMASS/train,0.20755353569984436,True,right_forearm,1,HumanEva/S3/Box_3_poses::offset_aug_overlay,train,-0.20052462816238403,0.04653465747833252,0.026511652395129204
AMASS,AMASS/train,0.12872882187366486,True,left_lower_leg,2,HumanEva/S3/Box_3_poses::offset_aug_overlay,train,0.011297628283500671,-0.12591944634914398,0.02424386516213417
AMASS,AMASS/train,0.1523815244436264,True,right_lower_leg,3,HumanEva/S3/Box_3_poses::offset_aug_overlay,train,0.017543703317642212,-0.14971506595611572,-0.022310268133878708
AMASS,AMASS/train,0.2036333531141281,True,head,4,HumanEva/S3/Box_3_poses::offset_aug_overlay,train,-0.003038504160940647,0.20361055433750153,0.0002279728651046753
AMASS,AMASS/train,0.18266241252422333,False,pelvis,5,HumanEva/S3/Box_3_poses::offset_aug_overlay,train,-0.03977541625499725,0.13169130682945251,-0.12017018347978592
AMASS,AMASS/train,0.23302951455116272,True,left_forearm,0,HumanEva/S3/Gestures_1_poses::original,train,0.22995862364768982,0.03765951097011566,-0.0018826015293598175
AMASS,AMASS/train,0.2301214039325714,True,right_forearm,1,HumanEva/S3/Gestures_1_poses::original,train,-0.22791250050067902,0.03177395835518837,-0.0014716200530529022
AMASS,AMASS/train,0.10274302214384079,True,left_lower_leg,2,HumanEva/S3/Gestures_1_poses::original,train,-0.026628874242305756,-0.09886471927165985,0.008532198145985603
AMASS,AMASS/train,0.1266055703163147,True,right_lower_leg,3,HumanEva/S3/Gestures_1_poses::original,train,0.02683165669441223,-0.12358284741640091,0.006025916896760464
AMASS,AMASS/train,0.2014351636171341,True,head,4,HumanEva/S3/Gestures_1_poses::original,train,0.0008248519152402878,0.19939996302127838,-0.02854999713599682
AMASS,AMASS/train,0.14877481758594513,False,pelvis,5,HumanEva/S3/Gestures_1_poses::original,train,0.0004117456264793873,0.09930510073900223,-0.11078029870986938
AMASS,AMASS/train,0.23384468257427216,True,left_forearm,0,HumanEva/S3/Gestures_1_poses::offset_aug_overlay,train,0.23367981612682343,0.008637351915240288,0.001574537018314004
AMASS,AMASS/train,0.27342674136161804,True,right_forearm,1,HumanEva/S3/Gestures_1_poses::offset_aug_overlay,train,-0.27183765172958374,0.028282001614570618,-0.008161274716258049
AMASS,AMASS/train,0.1059260219335556,True,left_lower_leg,2,HumanEva/S3/Gestures_1_poses::offset_aug_overlay,train,-0.009305261075496674,-0.10540001094341278,0.004957021214067936
AMASS,AMASS/train,0.1488211452960968,True,right_lower_leg,3,HumanEva/S3/Gestures_1_poses::offset_aug_overlay,train,0.0756264477968216,-0.1274278312921524,-0.013802866451442242
AMASS,AMASS/train,0.22401075065135956,True,head,4,HumanEva/S3/Gestures_1_poses::offset_aug_overlay,train,0.021130075678229332,0.21949124336242676,-0.03947062790393829
AMASS,AMASS/train,0.15155057609081268,False,pelvis,5,HumanEva/S3/Gestures_1_poses::offset_aug_overlay,train,0.030279329046607018,0.06804198771715164,-0.1319887340068817
AMASS,AMASS/train,0.23461157083511353,True,left_forearm,0,HumanEva/S3/Gestures_3_poses::original,train,0.23146721720695496,0.03795434534549713,-0.004998372867703438
AMASS,AMASS/train,0.23081465065479279,True,right_forearm,1,HumanEva/S3/Gestures_3_poses::original,train,-0.22863472998142242,0.031625181436538696,-0.001188153401017189
AMASS,AMASS/train,0.1027742475271225,True,left_lower_leg,2,HumanEva/S3/Gestures_3_poses::original,train,-0.026817351579666138,-0.0988643690943718,0.00831935927271843
AMASS,AMASS/train,0.12664549052715302,True,right_lower_leg,3,HumanEva/S3/Gestures_3_poses::original,train,0.02675248123705387,-0.12365441024303436,0.0057422444224357605
AMASS,AMASS/train,0.20143650472164154,True,head,4,HumanEva/S3/Gestures_3_poses::original,train,0.0008042175322771072,0.19941741228103638,-0.028437897562980652
AMASS,AMASS/train,0.14740394055843353,False,pelvis,5,HumanEva/S3/Gestures_3_poses::original,train,-0.00025267060846090317,0.09771755337715149,-0.11035913974046707
AMASS,AMASS/train,0.27815672755241394,True,left_forearm,0,HumanEva/S3/Gestures_3_poses::offset_aug_overlay,train,0.27797192335128784,0.009401405230164528,-0.0037933923304080963
AMASS,AMASS/train,0.2610477805137634,True,right_forearm,1,HumanEva/S3/Gestures_3_poses::offset_aug_overlay,train,-0.2592031955718994,0.012012094259262085,-0.028554370626807213
AMASS,AMASS/train,0.10091239959001541,True,left_lower_leg,2,HumanEva/S3/Gestures_3_poses::offset_aug_overlay,train,-0.05742894485592842,-0.08064979314804077,-0.019515106454491615
AMASS,AMASS/train,0.12238024920225143,True,right_lower_leg,3,HumanEva/S3/Gestures_3_poses::offset_aug_overlay,train,0.038345836102962494,-0.1151399165391922,0.015789944678544998
AMASS,AMASS/train,0.22800979018211365,True,head,4,HumanEva/S3/Gestures_3_poses::offset_aug_overlay,train,-0.007209278643131256,0.22789007425308228,0.0016139950603246689
AMASS,AMASS/train,0.10019665211439133,False,pelvis,5,HumanEva/S3/Gestures_3_poses::offset_aug_overlay,train,0.005268989130854607,0.06841293722391129,-0.07301560044288635
AMASS,AMASS/train,0.23157483339309692,True,left_forearm,0,HumanEva/S3/Jog_1_poses::original,train,0.2286267876625061,0.036710575222969055,-0.0030044540762901306
AMASS,AMASS/train,0.2312442809343338,True,right_forearm,1,HumanEva/S3/Jog_1_poses::original,train,-0.22875630855560303,0.033819787204265594,-0.0008300766348838806
AMASS,AMASS/train,0.10202738642692566,True,left_lower_leg,2,HumanEva/S3/Jog_1_poses::original,train,-0.026441125199198723,-0.09791156649589539,0.011125650256872177
AMASS,AMASS/train,0.12588177621364594,True,right_lower_leg,3,HumanEva/S3/Jog_1_poses::original,train,0.026769477874040604,-0.12273169308900833,0.008157655596733093
